model,day_abs,day_order,period,slot_in_period,hour_abs,origin_zone_id,dest_zone_id,y_pred
ARIMA,234,3,night,3,22,230,100,5.58029452392706
ARIMA,234,3,night,3,22,230,161,8.57393177297805
ARIMA,234,3,night,3,22,230,162,5.57276460619473
ARIMA,234,3,night,3,22,230,163,7.51546981962592
ARIMA,234,3,night,3,22,230,186,9.78410457011896
ARIMA,234,3,night,3,22,230,230,8.02678284721433
ARIMA,234,3,night,4,23,100,100,2.35016967606148
ARIMA,234,3,night,4,23,100,161,6.33627837525312
ARIMA,234,3,night,4,23,100,162,3.48552529755303
ARIMA,234,3,night,4,23,100,163,5.1938697757786
ARIMA,234,3,night,4,23,100,186,2.34861713020476
ARIMA,234,3,night,4,23,100,230,7.22102918353209
ARIMA,234,3,night,4,23,161,100,6.81349827666589
ARIMA,234,3,night,4,23,161,161,19.3320951906217
ARIMA,234,3,night,4,23,161,162,11.433461693747
ARIMA,234,3,night,4,23,161,163,11.4879376898417
ARIMA,234,3,night,4,23,161,186,13.0388049767267
ARIMA,234,3,night,4,23,161,230,9.59028523749298
ARIMA,234,3,night,4,23,162,100,4.07965478214724
ARIMA,234,3,night,4,23,162,161,11.8885402695498
ARIMA,234,3,night,4,23,162,162,11.9252899879264
ARIMA,234,3,night,4,23,162,163,6.50000108548554
ARIMA,234,3,night,4,23,162,186,8.71579692457902
ARIMA,234,3,night,4,23,162,230,7.77316900063622
ARIMA,234,3,night,4,23,163,100,4.28041963351098
ARIMA,234,3,night,4,23,163,161,13.3985550782755
